date,direction,breakout_time,or_high,or_low,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,shares,pnl,r_multiple
2026-03-13,long,2026-03-13 10:05:00-04:00,415.534420117195,411.18780288109866,2026-03-13 10:55:00-04:00,419.33055971685326,418.0772927675459,431.6010031790943,2026-03-13 10:55:00-04:00,418.03548503826914,SL,79.7914602752954,-103.33589976978536,-1.0333589976978537
2026-03-25,short,2026-03-25 09:45:00-04:00,427.2696170956722,423.2283307574268,2026-03-25 11:25:00-04:00,422.4378325497272,422.66250831128497,419.54934769094797,2026-03-25 11:25:00-04:00,422.7047745621161,SL,440.48650515805065,-117.58435411703537,-1.1881210974342369
2026-04-07,short,2026-04-07 10:00:00-04:00,381.0288407569431,378.20697024222807,2026-04-07 10:45:00-04:00,375.9872651693962,381.07217154315595,374.62828274634427,2026-04-07 10:55:00-04:00,374.6657455746189,TP,19.231582702441404,25.414913379857037,0.2598906445154875
2026-04-16,long,2026-04-16 09:50:00-04:00,354.1608839214029,350.9196138211575,2026-04-16 10:30:00-04:00,354.3227178899042,353.3883579653544,354.8555739913563,2026-04-16 10:30:00-04:00,353.3530191295578,"SL (vela ambigua, se asume SL primero por conservadurismo)",104.93273953521557,-101.75314744704764,-1.037821437829301
2026-04-20,long,2026-04-20 09:45:00-04:00,365.8770244761815,363.6401459779663,2026-04-20 10:20:00-04:00,367.11995523239585,352.4365952452634,368.0374366947567,2026-04-20 10:55:00-04:00,368.00063295108725,TP,6.607984494386051,5.819504709664065,0.05997794234175082
2026-05-05,short,2026-05-05 09:50:00-04:00,367.59957270772907,363.7807511259106,2026-05-05 10:30:00-04:00,359.85183452695514,360.3702032240416,353.3610124529629,2026-05-05 10:30:00-04:00,360.40624024436397,SL,187.2906499046739,-103.83500712436611,-1.0695200549820005
2026-05-06,short,2026-05-06 09:45:00-04:00,378.66460519036485,372.2892319726399,2026-05-06 11:25:00-04:00,369.5531471566278,373.55253914370576,366.5014830944131,2026-05-06 11:25:00-04:00,369.44936886273956,EOD (cierre de sesión),24.015465452409202,2.4922840315829995,0.025948517730582047
2026-05-14,short,2026-05-14 09:45:00-04:00,441.1261286518141,435.6052813335827,2026-05-14 11:00:00-04:00,435.8086062385549,440.41977775901455,431.23415022403555,2026-05-14 11:25:00-04:00,435.57669138980816,EOD (cierre de sesión),20.834658288107175,4.831866625576096,0.05029412758075145
2026-05-21,long,2026-05-21 09:50:00-04:00,439.9653918094275,436.21568387640167,2026-05-21 11:05:00-04:00,446.24879685478663,442.6701295566447,453.40613145107045,2026-05-21 11:25:00-04:00,444.42355487118084,EOD (cierre de sesión),26.859300850009582,-49.02472356173624,-0.5100339963297181
2026-05-22,short,2026-05-22 09:55:00-04:00,437.5533644513468,432.2835832548485,2026-05-22 11:15:00-04:00,427.0527456448386,429.4147084283429,424.1592526478383,2026-05-22 11:25:00-04:00,429.45764989918575,SL,40.4876211577664,-97.36885237070902,-1.0181804180585452
